text,type,topic,subtopic,longitude,latitude,relevance
water cooling,sub-subtopic,Solar Panel,Solar energy efficiency ,-114.73107,33.60586,58717
FMVSS,sub-subtopic,Solar Panel,Solar energy efficiency ,-114.71311,42.93879,788367
recent research,sub-subtopic,Solar Panel,Solar energy efficiency ,-114.70968,32.59644,151790
FPVS,sub-subtopic,Solar Panel,Renewable energy Integration,-114.70422,42.77574,387668
Power rating,sub-subtopic,Solar Panel,Renewable energy insights,-114.67822,32.70935,393025
cell,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-114.67476,41.98324,790574
energy generation,sub-subtopic,Solar Panel,Renewable energy insights,-114.66005,32.71904,244711
PVT,sub-subtopic,Solar Panel,Solar energy efficiency ,-114.63532,51.8001,310491
power installed,sub-subtopic,Solar Panel,Solar energy efficiency ,-114.6244,32.72532,677480
FMVSS based,sub-subtopic,Solar Panel,Solar Energy Optimization,-114.61413,34.84806,182195
power gain,sub-subtopic,Solar Panel,Solar energy efficiency ,-114.60782,42.57019,965253
efficiency increase,sub-subtopic,Solar Panel,Thermal efficiency,-114.60663,34.91195,425445
experimental study,sub-subtopic,Solar Panel,Solar Energy Innovations,-114.59635,33.6103,539383
factors influence,sub-subtopic,Solar Panel,Solar energy efficiency ,-114.59416,36.68219,93279
solar tracking,sub-subtopic,Solar Panel,Solar technology adoption ,-114.58885,34.93306,678647
angle fine,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-114.57302,35.16778,280110
shade provided,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-114.5683,35.14778,275303
combining HEPA,sub-subtopic,Solar Panel,Solar forecasting solutions ,-114.52523,33.60419,451646
Ahmadi,sub-subtopic,Solar Panel,Solar systems economics ,-114.51865,42.72407,854956
article Adair,sub-subtopic,Solar Panel,Sustainable technologies ,-114.51194,37.61496,578476
solar tracking,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-114.49797,31.68689,113594
solar tracking,sub-subtopic,Solar Panel,Solar technology adoption ,-114.47775,34.78188,479076
Maximum PowerPoint,sub-subtopic,Solar Panel,Solar innovation solutions ,-114.47026,36.58053,982170
photovoltaic systems,sub-subtopic,Solar Panel,Energy assessments,-114.46871,51.18341,535726
cooling techniques,sub-subtopic,Solar Panel,Renewable energy Integration,-114.46087,42.56297,869171
solar tracking,sub-subtopic,Solar Panel,Solar systems economics ,-114.45221,37.92969,152916
tracking systems,sub-subtopic,Solar Panel,Solar technology adoption ,-114.41189,32.65783,284628
GCC region,sub-subtopic,Solar Panel,Renewable energy insights,-114.40588,42.93602,704630
Floating Solar,sub-subtopic,Solar Panel,Solar urban sustainability ,-114.40211,54.13345,212433
Film Solar,sub-subtopic,Solar Panel,Energy assessments,-114.37248,62.45411,227295
tracker based,sub-subtopic,Solar Panel,Solar innovation solutions ,-114.37246,34.5539,893988
photovoltaic solar,sub-subtopic,Solar Panel,Solar innovation solutions ,-114.36476,42.5338,351519
Electrical Performance,sub-subtopic,Solar Panel,Solar urban sustainability ,-114.36366,43.68074,496264
Alphavoltaics,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-114.36134,34.14002,415672
global water,sub-subtopic,Solar Panel,Renewable energy integration,-114.35172,43.69713,311689
primary focus,sub-subtopic,Solar Panel,Solar Energy Innovations,-114.33763,48.41108,660715
paper,sub-subtopic,Solar Panel,Solar Energy Innovations,-114.32245,34.4839,365340
Gaur,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-114.31532,43.51963,853609
field,sub-subtopic,Solar Panel,Renewable energy transition ,-114.31291,48.19579,352339
sustainable city,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.30101,42.53068,18725
smart cities,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.29582,27.14231,138998
renewable energy,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.28912,34.15002,51244
Fig.,sub-subtopic,Solar Panel,Solar performance assessment,-114.27624,48.22579,580898
carbon dioxide,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.27329,35.59194,48705
researchers lead,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.2606,43.46352,417787
zero-carbon systems,sub-subtopic,Solar Panel,Solar technology adoption ,-114.23532,52.6334,869802
Giordano,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.23241,50.68771,501720
Susan model,sub-subtopic,Solar Panel,Energy assessments,-114.23173,44.50464,975706
Susan model,sub-subtopic,Solar Panel,Energy assessments,-114.22995,33.66391,201867
Naive Bayes,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-114.22984,47.01492,625713
market exchange,sub-subtopic,Solar Panel,Solar systems economics ,-114.22467,34.18863,192114
observation belongs,sub-subtopic,Solar Panel,Energy Risk indicators ,-114.22457,48.01939,100803
assume,sub-subtopic,Solar Panel,Renewable energy Integration,-114.22301,35.22333,830714
calculate,sub-subtopic,Solar Panel,Solar performance assessment,-114.22151,48.08023,901233
k-fold cross,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-114.18152,48.37246,313498
Cities HVAC,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-114.16317,47.69355,471781
prediction horizons,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-114.16037,46.24687,797163
Nave Bayes,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,-114.14688,32.67283,444656
cities' infrastructure,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.13529,51.66681,671712
energy system,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.12802,36.77303,536091
smart cities,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.119,47.60021,869230
embedded phase,sub-subtopic,Solar Panel,Solar Energy Innovations,-114.102,51.56681,356387
Renew Sustain,sub-subtopic,Solar Panel,Energy assessments,-114.10199,51.78341,99159
Energy,sub-subtopic,Solar Panel,Energy assessments,-114.1015,47.52882,968376
smart bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.09316,46.50992,336274
public transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.08529,51.05011,512964
solar panels,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.08375,52.311,458324
developing nations,sub-subtopic,Solar Panel,Energy assessments,-114.08094,46.75881,227413
sustainable cities,sub-subtopic,Solar Panel,Renewable Solutions Integration,-114.07335,40.7391,200505
public transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.07261,48.06329,497447
local transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.06829,36.00221,52609
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.06719,36.80553,337555
enhance efficiency,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.05589,27.96005,460833
thin-film solar,sub-subtopic,Solar Panel,Solar Materials ,-114.05301,35.18944,944173
thin-film solar,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.04844,46.86326,975144
industrial applications,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.03751,40.73715,705118
industrial applications,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.03528,51.43341,34339
silk feeding,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.03528,51.30011,544015
graphene silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.03226,35.26504,487241
thin film,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-114.01275,36.79359,841671
public transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.00493,50.84213,441036
shelters lack,sub-subtopic,Solar Panel,Graphene Silk Panels,-114.00205,53.53343,786659
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.994,46.87215,230167
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.98281,50.72885,957906
smart city,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.95195,49.48328,193529
traditional bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.94455,46.87076,162289
popular activities,sub-subtopic,Solar Panel,Renewable energy Integration,-113.93274,36.89942,665293
implementing smart,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.91874,53.53344,523585
smart bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.8959,45.17575,980241
smart bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.88678,46.87669,952157
technology systems,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.87981,52.1792,530776
sun irradiation,sub-subtopic,Solar Panel,Solar forecasting solutions ,-113.86876,54.15016,485627
solar panel,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.8687,52.13342,470910
graphene silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.86867,50.58341,640138
waste generated,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.86271,35.41088,383865
carbonized graphene,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.81874,53.26683,54961
graphene silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.81867,51.03341,288436
robotic arm,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.802,52.26682,731802
mechanical properties,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.79279,42.53574,210439
current limitations,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.7853,52.38342,918083
all-weather solar,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.78335,42.60796,865144
energy solutions,sub-subtopic,Solar Panel,Solar forecasting solutions ,-113.76866,50.35008,15909
graphene silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.7639,42.55852,396974
public transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.75,28.43333,580486
silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.73533,53.36683,736027
solar panels,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.7353,52.46681,98385
development agenda,sub-subtopic,Solar Panel,Energy assessments,-113.71913,37.57359,88407
models proposed,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.7126,46.76909,389952
public transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.67941,37.16859,42043
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.67723,42.61908,134200
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.65413,37.13304,65940
current industrial,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.65203,53.80014,160017
solar panel,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-113.63533,53.63344,277809
film solar,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-113.61465,33.78114,804318
analysing graphene,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.60475,51.32372,702882
thin film,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-113.58524,50.03332,636249
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.58412,37.10415,786574
routes displayed,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.58147,52.6768,824521
public transport,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.55201,53.26682,122114
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.53799,31.31716,829840
transport experience,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.50829,37.13054,19024
smart city,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.5047,53.47899,190667
bus stop,sub-subtopic,Solar Panel,Renewable energy Integration,-113.48452,47.17938,273103
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.47056,53.09415,73224
unmanned bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.46871,53.55014,82479
smart bus,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.45361,27.61833,816520
transportation network,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.42751,53.45639,488224
renewable sources,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.42549,35.52916,285147
graphene silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.41917,27.645,832493
modular design,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.41872,53.83345,52100
graphene silk,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.41871,53.35013,546706
control protocols,sub-subtopic,Solar Panel,Solar Energy Optimization,-113.41857,49.71671,580058
smart cities,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.38523,51.05011,675266
solar panels,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.38472,27.64444,505875
silk functionalized,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.38197,53.44667,299613
silk solar,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.3817,53.45787,893247
solar panels,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.38142,53.47942,273560
solar energy,sub-subtopic,Solar Panel,Solar forecasting solutions ,-113.38119,53.4708,73577
bus stops,sub-subtopic,Solar Panel,Graphene Silk Panels,-113.36869,52.96683,156267
targets,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.36274,53.50172,143536
energy transition,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.36235,53.46441,888387
international energy,sub-subtopic,Solar Panel,Renewable energy transition ,-113.33531,53.83345,59134
Climate Plan,sub-subtopic,Solar Panel,Solar innovation solutions ,-113.3187,53.51684,824162
primary challenges,sub-subtopic,Solar Panel,Renewable energy transition ,-113.3019,49.19998,47314
energy policy,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.30028,43.63657,879430
supply security,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.29987,27.46801,201650
wind energy,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.29423,46.33215,945812
water energy,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-113.28995,37.17526,699750
environmental impact,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.28537,54.71687,400932
greenhouse gas,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.28467,37.25332,143569
hydro sources,sub-subtopic,Solar Panel,Renewable energy insights,-113.26967,37.20109,671706
wind energy,sub-subtopic,Solar Panel,Renewable energy insights,-113.26863,51.70012,928717
average share,sub-subtopic,Solar Panel,Renewable energy insights,-113.25189,50.40008,733261
total national,sub-subtopic,Solar Panel,Renewable energy insights,-113.21382,53.69814,478186
Romania national,sub-subtopic,Solar Panel,Renewable energy insights,-113.20464,34.58113,868916
biomass burning,sub-subtopic,Solar Panel,Renewable energy insights,-113.06189,37.67748,607481
important renewable,sub-subtopic,Solar Panel,Renewable energy insights,-113.02439,37.77331,68508
wind sources,sub-subtopic,Solar Panel,Renewable energy insights,-113.01425,48.54608,468925
electricity consumption,sub-subtopic,Solar Panel,Renewable Solutions Integration,-113.01342,48.55692,318797
competing interest,sub-subtopic,Solar Panel,Electricity access,-113.01079,38.39691,383700
Wang Meng,sub-subtopic,Solar Panel,Solar forecasting accuracy,-113.00953,48.57025,364896
Wingspan,sub-subtopic,Solar Panel,Solar Energy Optimization,-112.98132,36.95381,536316
multiscale power,sub-subtopic,Solar Panel,Solar Energy Optimization,-112.97577,36.99026,209156
Energy Policy,sub-subtopic,Solar Panel,Energy assessments,-112.96688,37.0036,375132
rural regions,sub-subtopic,Solar Panel,Renewable Solutions Integration,-112.94226,46.12854,864614
Chinese power,sub-subtopic,Solar Panel,Renewable Solutions Integration,-112.93246,49.7464,417769
Chinese wind,sub-subtopic,Solar Panel,Renewable energy integration,-112.86856,49.41668,557900
air pollutants,sub-subtopic,Solar Panel,Renewable Solutions Integration,-112.86071,32.37172,797306
primary focuses,sub-subtopic,Solar Panel,Solar urban sustainability ,-112.85444,42.78602,639288
decision support,sub-subtopic,Solar Panel,Solar technology adoption ,-112.85129,31.86165,379061
latest economies,sub-subtopic,Solar Panel,Renewable energy transition ,-112.85074,34.16253,962880
bright future,sub-subtopic,Solar Panel,Renewable energy transition ,-112.83833,42.94408,39811
environmental problems,sub-subtopic,Solar Panel,Renewable Solutions Integration,-112.83525,53.01684,370744
energy offer,sub-subtopic,Solar Panel,Energy efficiency meaasures,-112.828,37.8422,896322
energy resources,sub-subtopic,Solar Panel,Renewable Solutions Integration,-112.81856,49.69999,962097
growth rate,sub-subtopic,Solar Panel,Renewable energy transition ,-112.80195,53.76686,341526
renewable energy,sub-subtopic,Solar Panel,Renewable energy transition ,-112.78516,49.8833,900510
